date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-10-23,05,BTC-231027-29000-C,BTCUSDT,C,231027-29000,1115.00000000,1985.00000000,1110.00000000,1985.00000000,3.90000000,3.90000000,1890.00000000,2015.00000000,1.50000000,1.50000000,"",0.66061258,1948.00000000,0.58036447,0.84264309,0.00012734,7.83725379,-55.69531486,183.91000000,5664378.40492961
2023-10-23,06,BTC-231027-25500-P,BTCUSDT,P,231027-25500,20.00000000,25.00000000,20.00000000,25.00000000,14.95000000,14.95000000,20.00000000,25.00000000,8.26000000,8.00000000,"",0.89633763,22.40000000,0.88081181,-0.02071222,0.00001754,1.60985191,-17.54192804,45.90000000,1408616.55049433
2023-10-23,07,BTC-231027-27500-P,BTCUSDT,P,231027-27500,55.00000000,55.00000000,40.00000000,45.00000000,48.12000000,48.12000000,40.00000000,45.00000000,1.50000000,19.55000000,"",0.62491715,42.40000000,0.61735779,-0.05024009,0.00005250,3.30734337,-25.52260357,87.41000000,2665689.32502870
2023-10-23,07,BTC-231124-31000-P,BTCUSDT,P,231124-31000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,3058.10000000,0.77500000,-0.48159084,0.00005691,36.00838141,-43.60388359,"",""
2023-10-23,08,BTC-231103-26000-P,BTCUSDT,P,231103-26000,75.00000000,75.00000000,65.00000000,70.00000000,7.41000000,7.41000000,60.00000000,70.00000000,12.00000000,5.00000000,"",0.60192645,64.80000000,0.59247017,-0.04776390,0.00003156,5.28761749,-14.29392693,17.20000000,528007.86435162
2023-10-23,09,BTC-231027-22000-C,BTCUSDT,C,231027-22000,5490.00000000,5490.00000000,5490.00000000,5490.00000000,0E-8,0E-8,7220.00000000,9645.00000000,1.50000000,1.50000000,"",3.82091522,8476.00000000,0.77500000,0.99997932,4E-8,0.00281909,-0.02789089,11.74000000,357671.17542859
2023-10-23,14,BTC-231229-15000-P,BTCUSDT,P,231229-15000,50.00000000,60.00000000,50.00000000,60.00000000,0.27000000,0.27000000,45.00000000,55.00000000,0.85000000,7.86000000,"",0.81924796,49.00000000,0.80715984,-0.01209201,0.00000296,4.13519155,-2.50175639,88.91000000,2737469.00306120
2023-10-23,15,BTC-231027-31000-P,BTCUSDT,P,231027-31000,1325.00000000,1325.00000000,540.00000000,540.00000000,16.99000000,16.99000000,560.00000000,595.00000000,2.50000000,1.50000000,"",0.43276429,577.00000000,0.41856110,-0.52703799,0.00030720,12.32096881,-70.32357260,42.49000000,1312441.09347672
2023-10-23,15,BTC-231124-32000-C,BTCUSDT,C,231124-32000,1100.00000000,1480.00000000,1100.00000000,1175.00000000,67.54000000,67.54000000,1275.00000000,1310.00000000,15.49000000,3.31000000,"",0.49126983,1292.00000000,0.48637241,0.43015046,0.00008878,35.73411192,-27.44223130,217.68000000,6723750.93499677
2023-10-23,16,BTC-231124-38000-P,BTCUSDT,P,231124-38000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,5915.00000000,31350.00000000,3.00000000,3.71000000,"",8.83552551,7638.00000000,0.77500000,-0.77342167,0.00004230,27.65305141,-33.88317312,0E-8,0E-8
2023-10-23,17,BTC-231027-27000-C,BTCUSDT,C,231027-27000,3600.00000000,3600.00000000,3600.00000000,3600.00000000,0.01000000,0.01000000,3595.00000000,4770.00000000,2.83000000,4.08000000,"",1.96613312,4006.00000000,0.77500000,0.96610862,0.00003164,2.30949921,-24.97473641,165.20000000,5121759.99169234
2023-10-23,17,BTC-231229-40000-C,BTCUSDT,C,231229-40000,585.00000000,785.00000000,585.00000000,765.00000000,3.11000000,3.11000000,770.00000000,825.00000000,2.50000000,17.50000000,"",0.62027037,797.00000000,0.61281592,0.19871653,0.00003440,36.89313775,-16.97774575,79.45000000,2463219.31803848
2023-10-23,18,BTC-240329-35000-C,BTCUSDT,C,240329-35000,2820.00000000,3330.00000000,2820.00000000,3330.00000000,0.20000000,0.20000000,3345.00000000,3465.00000000,1.50000000,0.06000000,"",0.59910774,3404.00000000,0.59172332,0.45863161,0.00003275,81.25141213,-15.25893215,70.39000000,2191858.89437346
2023-10-23,18,BTC-240628-32000-C,BTCUSDT,C,240628-32000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,7513.50000000,0.77500000,0.60971690,0.00001925,98.70151918,-15.38850102,0E-8,0E-8
2023-10-23,19,BTC-231229-28000-P,BTCUSDT,P,231229-28000,1290.00000000,1375.00000000,1285.00000000,1370.00000000,12.53000000,12.53000000,1095.00000000,1215.00000000,1.50000000,6.10000000,"",0.50601900,1154.00000000,0.49219102,-0.25978059,0.00004922,43.39540315,-16.05926607,221.44000000,6949669.55322975
2023-10-23,19,BTC-240329-45000-C,BTCUSDT,C,240329-45000,1085.00000000,1085.00000000,1085.00000000,1085.00000000,0E-8,0E-8,1570.00000000,2060.00000000,16.50000000,19.47000000,"",0.69474518,1810.00000000,0.65861255,0.26808303,0.00002429,67.86370811,-14.18917032,23.30000000,731246.84153835
2023-10-23,22,BTC-231027-24000-C,BTCUSDT,C,231027-24000,3140.00000000,3140.00000000,3140.00000000,3140.00000000,0E-8,0E-8,7920.00000000,11350.00000000,2.37000000,3.22000000,"",5.02286911,9370.00000000,0.77500000,0.99999591,1E-8,0.00061233,-0.00703039,168.47000000,5602185.44061217
2023-10-23,22,BTC-231229-32000-C,BTCUSDT,C,231229-32000,1895.00000000,3070.00000000,1895.00000000,3055.00000000,20.66000000,20.66000000,3550.00000000,4810.00000000,1.95000000,3.20000000,"",0.73832035,4179.00000000,0.62249541,0.61438097,0.00004317,54.42230339,-25.51987067,28.45000000,946056.72099137
2023-10-23,00,BTC-240927-25000-P,BTCUSDT,P,240927-25000,3610.00000000,3610.00000000,3610.00000000,3610.00000000,0E-8,0E-8,2215.00000000,3235.00000000,3.18000000,4.48000000,"",0.51675856,2721.00000000,0.46272874,-0.26097543,0.00002415,94.51369433,-6.42598767,1.00000000,30119.58428571
2023-10-23,02,BTC-231103-27500-C,BTCUSDT,C,231103-27500,2500.00000000,2500.00000000,2500.00000000,2500.00000000,0E-8,0E-8,3025.00000000,3550.00000000,1.50000000,2.48000000,"",0.86517096,3260.00000000,0.67578673,0.81581658,0.00007400,14.17023300,-42.71841897,17.36000000,527569.33360002
2023-10-23,02,BTC-240329-30000-P,BTCUSDT,P,240329-30000,4485.00000000,4485.00000000,4485.00000000,4485.00000000,0E-8,0E-8,3560.00000000,3655.00000000,1.50000000,2.47000000,"",0.48646569,3607.00000000,0.48039496,-0.42165288,0.00004072,78.24285894,-11.87910634,9.92000000,301468.19062859
2023-10-23,03,BTC-231027-32000-C,BTCUSDT,C,231027-32000,130.00000000,220.00000000,120.00000000,180.00000000,26.11000000,26.11000000,270.00000000,275.00000000,2.48000000,0.12000000,"",0.55629849,272.00000000,0.55393457,0.25651243,0.00017710,10.57593620,-70.30032532,237.45000000,7300446.17439480
2023-10-23,03,BTC-231229-50000-C,BTCUSDT,C,231229-50000,245.00000000,285.00000000,230.00000000,285.00000000,32.42000000,32.42000000,300.00000000,330.00000000,2.50000000,2.50000000,"",0.73767483,314.00000000,0.73010087,0.08112244,0.00001561,19.80565168,-10.76435809,51.89000000,1595368.08586796
2023-10-23,04,BTC-231229-24000-C,BTCUSDT,C,231229-24000,4030.00000000,4030.00000000,4030.00000000,4030.00000000,0E-8,0E-8,7280.00000000,8210.00000000,1.50000000,1.50000000,"",0.87279320,7718.00000000,0.73427916,0.82511792,0.00002669,33.87685385,-18.52891125,10.75000000,329750.15793953
2023-10-23,05,BTC-231027-27000-P,BTCUSDT,P,231027-27000,35.00000000,45.00000000,30.00000000,40.00000000,92.75000000,92.75000000,35.00000000,40.00000000,9.48000000,14.75000000,"",0.72771609,37.00000000,0.71857333,-0.03874587,0.00003588,2.73440768,-24.05959429,275.58000000,8487789.68425046
2023-10-23,05,BTC-231229-22000-C,BTCUSDT,C,231229-22000,5875.00000000,5875.00000000,5875.00000000,5875.00000000,0E-8,0E-8,9185.00000000,11810.00000000,1.50000000,1.50000000,"",1.47579193,10228.00000000,1.02446861,0.83764459,0.00001817,32.42255316,-24.75717938,28.09000000,865164.42496043
2023-10-23,06,BTC-231027-28000-C,BTCUSDT,C,231027-28000,1915.00000000,2500.00000000,1915.00000000,2500.00000000,0.02000000,0.02000000,2605.00000000,2975.00000000,2.82000000,2.90000000,"",0.96732140,2718.00000000,0.55866070,0.94301402,0.00006344,3.69245435,-25.51946248,215.21000000,6604539.60418052
2023-10-23,06,BTC-231027-32000-P,BTCUSDT,P,231027-32000,2295.00000000,2295.00000000,1505.00000000,1505.00000000,7.62000000,7.62000000,1410.00000000,1590.00000000,1.50000000,1.50000000,"",0.56767941,1492.00000000,0.46717405,-0.79862131,0.00018643,9.07373342,-52.44124551,9.56000000,293385.05931865
2023-10-23,07,BTC-231229-38000-P,BTCUSDT,P,231229-38000,8540.00000000,8540.00000000,8105.00000000,8105.00000000,4.50000000,4.50000000,6770.00000000,9165.00000000,3.86000000,3.04000000,"",0.76804161,7928.00000000,0.45902081,-0.84541140,0.00003964,31.09980858,-10.65332591,8.89000000,271112.89440001
2023-10-23,07,BTC-240927-35000-C,BTCUSDT,C,240927-35000,3780.00000000,3780.00000000,3780.00000000,3780.00000000,0E-8,0E-8,4770.00000000,6460.00000000,2.35000000,2.79000000,"",0.68859696,5616.00000000,0.61647803,0.52673998,0.00002192,117.23402678,-10.62826455,1.05000000,32021.20800000
2023-10-23,08,BTC-240628-26000-P,BTCUSDT,P,240628-26000,2640.00000000,2640.00000000,2640.00000000,2640.00000000,0E-8,0E-8,2025.00000000,2845.00000000,2.32000000,3.47000000,"",0.52264810,2431.00000000,0.47346950,-0.26773965,0.00002744,83.45439860,-7.93568740,0.03000000,920.94394945
2023-10-23,09,BTC-231124-20000-P,BTCUSDT,P,231124-20000,50.00000000,65.00000000,50.00000000,65.00000000,12.46000000,12.46000000,55.00000000,65.00000000,7.02000000,4.97000000,"",0.75954139,59.00000000,0.74900359,-0.02207858,0.00000780,4.74437375,-5.56692169,243.34000000,7413603.39257178
2023-10-23,10,BTC-231027-26500-C,BTCUSDT,C,231027-26500,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3860.00000000,4410.00000000,3.27000000,2.63000000,"",1.40082359,4093.80000000,0.77500000,0.96601052,0.00003091,2.37522954,-23.75222449,0E-8,0E-8
2023-10-23,11,BTC-231027-21000-P,BTCUSDT,P,231027-21000,5.00000000,5.00000000,5.00000000,5.00000000,2.00000000,2.00000000,5.00000000,10.00000000,21.31000000,4.27000000,"",1.52294219,4.00000000,1.40000000,-0.00338107,0.00000232,0.32007961,-5.84491434,240.57000000,7374919.68310454
2023-10-23,11,BTC-231229-15000-P,BTCUSDT,P,231229-15000,50.00000000,60.00000000,50.00000000,60.00000000,0.38000000,0.38000000,45.00000000,55.00000000,4.55000000,5.03000000,"",0.81525147,49.00000000,0.80320597,-0.01217855,0.00000300,4.14994102,-2.49370834,88.91000000,2725627.08993152
2023-10-23,11,BTC-240927-31000-C,BTCUSDT,C,240927-31000,5255.00000000,5255.00000000,5255.00000000,5255.00000000,0E-8,0E-8,6000.00000000,7970.00000000,0.01000000,2.04000000,"",0.69908261,6991.00000000,0.61233580,0.60891697,0.00002120,113.57966330,-10.23279427,0.22000000,6744.32527033
2023-10-23,12,BTC-231103-35000-P,BTCUSDT,P,231103-35000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,4115.00000000,4890.00000000,2.99000000,2.87000000,"",0.90122223,4430.40000000,0.52561111,-0.92194796,0.00005265,7.69355523,-18.73581684,0E-8,0E-8
2023-10-23,12,BTC-240628-35000-P,BTCUSDT,P,240628-35000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,6575.00000000,8905.00000000,4.27000000,2.64000000,"",0.60908794,7730.00000000,0.49247026,-0.54855812,0.00003176,100.24755031,-9.92174215,0E-8,0E-8
2023-10-23,12,BTC-240927-26000-C,BTCUSDT,C,240927-26000,7670.00000000,7670.00000000,7670.00000000,7670.00000000,0E-8,0E-8,7710.00000000,10325.00000000,3.72000000,2.07000000,"",0.72898388,9017.00000000,0.59798002,0.71716330,0.00001912,100.07877136,-8.80614650,0.02000000,612.92180659
2023-10-23,13,BTC-231229-22000-C,BTCUSDT,C,231229-22000,5875.00000000,5875.00000000,5875.00000000,5875.00000000,0E-8,0E-8,7650.00000000,10350.00000000,1.50000000,3.75000000,"",1.10841751,8978.00000000,0.62920876,0.91341970,0.00001915,20.65269695,-9.73397415,28.09000000,859806.12164079
2023-10-23,19,BTC-231124-34000-C,BTCUSDT,C,231124-34000,580.00000000,945.00000000,580.00000000,915.00000000,58.26000000,58.26000000,970.00000000,990.00000000,1.76000000,2.50000000,"",0.53496838,979.00000000,0.53197116,0.33008364,0.00007391,33.36369031,-28.17224508,200.64000000,6296882.67322984
2023-10-23,19,BTC-231229-27000-C,BTCUSDT,C,231229-27000,4385.00000000,5550.00000000,4385.00000000,5550.00000000,8.63000000,8.63000000,4680.00000000,6330.00000000,1.85000000,3.44000000,"",0.76075792,5432.00000000,0.54898620,0.77505024,0.00004081,40.13638360,-16.56715544,219.94000000,6902593.57630668
2023-10-23,19,BTC-231229-34000-P,BTCUSDT,P,231229-34000,5400.00000000,5400.00000000,5400.00000000,5400.00000000,0E-8,0E-8,3830.00000000,4980.00000000,1.50000000,1.50000000,"",0.63138008,4397.10000000,0.51981628,-0.60016850,0.00005552,51.70386565,-20.20789955,10.47000000,328590.31892303
2023-10-23,20,BTC-231027-34000-P,BTCUSDT,P,231027-34000,5085.00000000,5085.00000000,5085.00000000,5085.00000000,0E-8,0E-8,2140.00000000,7590.00000000,4.17000000,1.94000000,"",4.98192787,2682.00000000,0.77500000,-0.83279290,0.00010529,7.68235880,-86.07915386,1.50000000,47302.63928571
2023-10-23,20,BTC-240628-65000-P,BTCUSDT,P,240628-65000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,28585.00000000,38680.00000000,2.14000000,2.50000000,"",1.15387917,34458.00000000,0.65193958,-0.85914791,0.00001318,58.12571872,-7.62591750,0E-8,0E-8
2023-10-23,21,BTC-231124-40000-P,BTCUSDT,P,231124-40000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,7325.00000000,31135.00000000,1.50000000,1.50000000,"",7.84233093,9001.90000000,0.77500000,-0.82098372,0.00003636,24.26476565,-29.92867870,0E-8,0E-8
2023-10-23,21,BTC-240927-25000-P,BTCUSDT,P,240927-25000,3610.00000000,3610.00000000,3610.00000000,3610.00000000,0E-8,0E-8,2375.00000000,3185.00000000,4.47000000,2.45000000,"",0.55225670,2777.00000000,0.50894201,-0.23435728,0.00001977,93.58396438,-7.01627436,1.00000000,31616.56428571
2023-10-23,23,BTC-231027-34000-P,BTCUSDT,P,231027-34000,5085.00000000,5085.00000000,150.00000000,1355.00000000,0.18000000,0.18000000,1355.00000000,1445.00000000,0.08000000,0.09000000,"",0.70856333,1399.00000000,0.66987634,-0.65570630,0.00017390,11.63516723,-116.91144210,1.51000000,49924.68463297
2023-10-23,23,BTC-231229-31000-C,BTCUSDT,C,231229-31000,2170.00000000,3565.00000000,2170.00000000,3565.00000000,31.20000000,31.20000000,3580.00000000,4855.00000000,3.09000000,3.37000000,"",0.68700075,4213.20000000,0.56451619,0.65137872,0.00004647,52.14465320,-22.18831330,25.71000000,850042.14696276
2023-10-23,00,BTC-231124-29000-C,BTCUSDT,C,231124-29000,2045.00000000,2135.00000000,1935.00000000,1970.00000000,14.06000000,14.06000000,2275.00000000,2310.00000000,0.51000000,1.50000000,"",0.48280120,2292.00000000,0.47761798,0.63216308,0.00008807,33.76022679,-24.96694531,195.00000000,5873318.93571345
2023-10-23,00,BTC-240628-30000-P,BTCUSDT,P,240628-30000,6190.00000000,6190.00000000,6190.00000000,6190.00000000,0E-8,0E-8,3905.00000000,5230.00000000,4.47000000,3.64000000,"",0.53811252,4569.00000000,0.46997994,-0.41901473,0.00003340,97.24956822,-9.16704215,5.21000000,156923.03412855
2023-10-23,00,BTC-240927-26000-C,BTCUSDT,C,240927-26000,7670.00000000,7670.00000000,7670.00000000,7670.00000000,0E-8,0E-8,7180.00000000,9615.00000000,3.09000000,3.92000000,"",0.69625854,8397.00000000,0.57441413,0.70625519,0.00002061,100.14529951,-8.45228949,0.02000000,602.39168571
2023-10-23,02,BTC-240628-25000-P,BTCUSDT,P,240628-25000,3385.00000000,3385.00000000,3385.00000000,3385.00000000,0E-8,0E-8,1650.00000000,2430.00000000,4.01000000,3.38000000,"",0.51272452,2035.00000000,0.46286941,-0.24176986,0.00002686,78.34383874,-7.27563238,4.23000000,128549.44015715
2023-10-23,03,BTC-231027-31000-C,BTCUSDT,C,231027-31000,320.00000000,480.00000000,230.00000000,455.00000000,41.14000000,41.14000000,480.00000000,520.00000000,1.50000000,0.01000000,"",0.49079955,499.00000000,0.47536671,0.44186650,0.00025288,12.95957034,-73.92637470,121.97000000,3749991.23980178
2023-10-23,04,BTC-240628-50000-P,BTCUSDT,P,240628-50000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,17125.00000000,31840.00000000,2.87000000,2.03000000,"",1.72810078,22457.00000000,0.77500000,-0.67139796,0.00001842,91.57134494,-14.24340974,0E-8,0E-8
2023-10-23,09,BTC-240927-22000-P,BTCUSDT,P,240927-22000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,1600.00000000,2165.00000000,2.51000000,4.19000000,"",0.54272830,1878.00000000,0.50621480,-0.18103379,0.00001769,77.45208689,-5.76720635,0E-8,0E-8
2023-10-23,11,BTC-240329-50000-C,BTCUSDT,C,240329-50000,905.00000000,905.00000000,905.00000000,905.00000000,0E-8,0E-8,1035.00000000,1145.00000000,2.44000000,2.41000000,"",0.67070425,1089.00000000,0.66036105,0.18154977,0.00001982,53.18093558,-11.12522153,36.73000000,1125995.75990535
2023-10-23,13,BTC-231027-40000-P,BTCUSDT,P,231027-40000,12765.00000000,12765.00000000,12765.00000000,12765.00000000,0E-8,0E-8,8430.00000000,10780.00000000,3.02000000,2.52000000,"",3.29500198,9389.00000000,0.77500000,-0.99961905,5.7E-7,0.04284704,-0.44275138,8.98000000,274868.59994070
2023-10-23,14,BTC-231027-29000-C,BTCUSDT,C,231027-29000,1115.00000000,1985.00000000,1110.00000000,1690.00000000,4.33000000,4.33000000,1825.00000000,1925.00000000,1.50000000,2.74000000,"",0.60431957,1870.00000000,0.52629709,0.87284601,0.00012765,6.45988323,-45.84009641,183.62000000,5653515.44643006
2023-10-23,14,BTC-231103-28500-C,BTCUSDT,C,231103-28500,1725.00000000,2600.00000000,1725.00000000,2600.00000000,0.03000000,0.03000000,2465.00000000,2600.00000000,1.50000000,1.50000000,"",0.55493593,2529.90000000,0.50548434,0.82287174,0.00009752,13.68766944,-32.30612503,32.69000000,1006499.40063064
2023-10-23,14,BTC-231103-31000-P,BTCUSDT,P,231103-31000,1555.00000000,1555.00000000,1190.00000000,1265.00000000,4.49000000,4.49000000,975.00000000,990.00000000,2.49000000,1.50000000,"",0.41101813,982.40000000,0.40744066,-0.52964450,0.00018530,20.96396783,-39.88278773,4.68000000,144093.52079998
2023-10-23,14,BTC-231124-30000-C,BTCUSDT,C,231124-30000,1940.00000000,2425.00000000,1910.00000000,1910.00000000,70.92000000,70.92000000,2095.00000000,2125.00000000,2.38000000,15.00000000,"",0.48068523,2109.00000000,0.47640741,0.59848144,0.00008952,35.06643852,-26.34308280,246.60000000,7592620.13446059
2023-10-23,16,BTC-240628-15000-C,BTCUSDT,C,240628-15000,13170.00000000,13170.00000000,13170.00000000,13170.00000000,0E-8,0E-8,11705.00000000,16600.00000000,2.87000000,0.01000000,"",0.63166618,16228.00000000,0.39083309,0.99248776,0.00000206,5.34044908,-0.41975347,2.26000000,70642.84257581
2023-10-23,17,BTC-231027-34000-C,BTCUSDT,C,231027-34000,50.00000000,110.00000000,35.00000000,85.00000000,131.09000000,131.09000000,70.00000000,80.00000000,2.52000000,2.10000000,"",0.67367911,74.00000000,0.66300422,0.08284219,0.00007501,4.68424027,-43.33480515,349.54000000,10836924.86377810
2023-10-23,17,BTC-231124-40000-C,BTCUSDT,C,231124-40000,170.00000000,295.00000000,170.00000000,260.00000000,22.28000000,22.28000000,165.00000000,225.00000000,2.18000000,2.70000000,"",0.61439931,193.80000000,0.59303880,0.08398286,0.00002854,14.05037336,-13.19115589,36.91000000,1144335.11678792
2023-10-23,18,BTC-240628-70000-P,BTCUSDT,P,240628-70000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,20.00000000,0E-8,0.10000000,0E-8,"",-1E-8,38939.00000000,0.46250000,-0.97314500,0.00000522,15.95961416,-1.48492631,0E-8,0E-8
2023-10-23,20,BTC-231027-26500-P,BTCUSDT,P,231027-26500,35.00000000,35.00000000,35.00000000,35.00000000,21.85000000,21.85000000,25.00000000,30.00000000,7.34000000,6.47000000,"",0.94291747,27.40000000,0.92884660,-0.02472080,0.00002031,1.77649989,-23.85672798,24.11000000,760311.08878565
2023-10-23,20,BTC-240628-40000-P,BTCUSDT,P,240628-40000,14195.00000000,14195.00000000,14195.00000000,14195.00000000,0E-8,0E-8,9180.00000000,13180.00000000,3.39000000,3.13000000,"",0.71513414,11030.00000000,0.50197482,-0.64357306,0.00002856,96.96128188,-9.79482540,2.50000000,78837.73214285
2023-10-23,21,BTC-231103-31000-P,BTCUSDT,P,231103-31000,1555.00000000,1555.00000000,765.00000000,790.00000000,21.91000000,21.91000000,750.00000000,775.00000000,0.64000000,1.50000000,"",0.50224900,762.40000000,0.49614817,-0.38925414,0.00014465,20.48917066,-48.79513542,16.36000000,517246.99171422
2023-10-23,22,BTC-231124-36000-P,BTCUSDT,P,231124-36000,8940.00000000,8940.00000000,8940.00000000,8940.00000000,0E-8,0E-8,3565.00000000,33370.00000000,1.50000000,1.50000000,"",9.99999940,5274.00000000,0.94420559,-0.55390022,0.00004279,38.67549203,-58.19538240,0E-8,0E-8
2023-10-23,22,BTC-231229-32000-P,BTCUSDT,P,231229-32000,4390.00000000,4390.00000000,2680.00000000,2735.00000000,9.07000000,9.07000000,2050.00000000,2775.00000000,4.46000000,3.76000000,"",0.61632514,2412.00000000,0.54959238,-0.38354865,0.00004882,54.33584077,-22.49533605,19.52000000,649104.64652905
2023-10-23,22,BTC-231229-36000-C,BTCUSDT,C,231229-36000,1140.00000000,2205.00000000,1140.00000000,2205.00000000,7.03000000,7.03000000,2205.00000000,2960.00000000,3.06000000,1.60000000,"",0.70499420,2581.00000000,0.63778698,0.44321003,0.00004351,56.19583271,-26.99884326,61.09000000,2031444.81846618
2023-10-23,22,BTC-231229-50000-P,BTCUSDT,P,231229-50000,21965.00000000,21965.00000000,21965.00000000,21965.00000000,0E-8,0E-8,14390.00000000,38320.00000000,3.59000000,2.27000000,"",4.97520447,17344.00000000,0.77500000,-0.85501926,0.00002066,32.43192720,-18.93389017,0.01000000,332.53311810
2023-10-23,23,BTC-231229-23000-C,BTCUSDT,C,231229-23000,4680.00000000,9185.00000000,4680.00000000,9185.00000000,1.12000000,1.12000000,8935.00000000,12100.00000000,3.58000000,1.57000000,"",1.22347832,10484.50000000,0.68673916,0.91725709,0.00001575,21.49918987,-11.12889421,1.46000000,48271.54938023
2023-10-23,01,BTC-231103-25000-C,BTCUSDT,C,231103-25000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,5170.00000000,6020.00000000,2.76000000,2.67000000,"",1.29202843,5435.20000000,0.72101421,0.94437772,0.00002922,5.97819954,-19.15716624,0E-8,0E-8
2023-10-23,01,BTC-231229-40000-C,BTCUSDT,C,231229-40000,505.00000000,585.00000000,505.00000000,585.00000000,0.11000000,0.11000000,630.00000000,655.00000000,4.74000000,1.20000000,"",0.60288131,642.00000000,0.59911668,0.17200264,0.00003268,33.20316887,-14.79001411,79.75000000,2417172.86219800
2023-10-23,04,BTC-231027-30000-C,BTCUSDT,C,231027-30000,605.00000000,1075.00000000,490.00000000,1075.00000000,97.11000000,97.11000000,995.00000000,1045.00000000,6.58000000,2.44000000,"",0.51664233,1019.00000000,0.49547136,0.66952159,0.00022439,11.81018795,-70.92840539,340.39000000,10441270.34986371
2023-10-23,04,BTC-231124-31000-C,BTCUSDT,C,231124-31000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,"",-1E-8,2654.10000000,0.77500000,0.52662570,0.00005647,36.20498659,-43.67136887,"",""
2023-10-23,05,BTC-240927-27000-C,BTCUSDT,C,240927-27000,6005.00000000,6005.00000000,6005.00000000,6005.00000000,0E-8,0E-8,7380.00000000,9995.00000000,1.84000000,3.83000000,"",0.73112965,8691.00000000,0.60487032,0.69735067,0.00001942,103.73933164,-9.22550951,0.03000000,923.99190989
2023-10-23,06,BTC-231027-30000-P,BTCUSDT,P,231027-30000,570.00000000,730.00000000,285.00000000,305.00000000,91.03000000,91.03000000,300.00000000,310.00000000,5.31000000,0.70000000,"",0.46034396,304.00000000,0.45597285,-0.31326446,0.00024080,11.43894952,-64.52579979,148.69000000,4563119.71444450
2023-10-23,06,BTC-231103-30000-C,BTCUSDT,C,231103-30000,830.00000000,1475.00000000,830.00000000,1475.00000000,35.98000000,35.98000000,1450.00000000,1465.00000000,5.00000000,1.50000000,"",0.52065134,1457.40000000,0.51697373,0.61479030,0.00013862,20.39622758,-47.74778661,102.46000000,3144375.85541720
2023-10-23,08,BTC-231027-26500-C,BTCUSDT,C,231027-26500,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,3595.00000000,4850.00000000,3.86000000,2.51000000,"",1.79930687,4221.70000000,0.77500000,0.96851154,0.00002859,2.26361767,-22.15956086,0E-8,0E-8
2023-10-23,08,BTC-231027-30000-C,BTCUSDT,C,231027-30000,590.00000000,1200.00000000,505.00000000,935.00000000,121.33000000,121.33000000,1045.00000000,1065.00000000,2.48000000,2.37000000,"",0.52631140,1054.00000000,0.51763654,0.67330352,0.00021801,11.52752100,-75.37324562,337.89000000,10372591.70266098
2023-10-23,08,BTC-231124-38000-P,BTCUSDT,P,231124-38000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,6275.00000000,8490.00000000,4.05000000,4.05000000,"",0.93316078,7541.00000000,0.54158039,-0.89489287,0.00003700,16.52525920,-14.00222127,0E-8,0E-8
2023-10-23,08,BTC-240927-35000-C,BTCUSDT,C,240927-35000,3780.00000000,3780.00000000,3780.00000000,3780.00000000,0E-8,0E-8,4700.00000000,6365.00000000,3.62000000,2.18000000,"",0.67231894,5534.00000000,0.60168177,0.52553662,0.00002234,117.92030311,-10.43517502,1.05000000,32233.03823077
2023-10-23,10,BTC-231229-29000-P,BTCUSDT,P,231229-29000,1705.00000000,1765.00000000,1670.00000000,1765.00000000,17.16000000,17.16000000,1760.00000000,1790.00000000,0.94000000,2.86000000,"",0.49120963,1774.90000000,0.48814803,-0.36119207,0.00005866,48.99413533,-17.88141060,31.80000000,971936.11206598
2023-10-23,11,BTC-231027-27500-C,BTCUSDT,C,231027-27500,1650.00000000,1650.00000000,1650.00000000,1650.00000000,0E-8,0E-8,3065.00000000,3600.00000000,3.12000000,2.63000000,"",1.29145622,3222.40000000,0.72072811,0.93416031,0.00005656,4.02318569,-37.82105572,70.79000000,2170139.93584807
